employee_id,course_id,enrollment_date,completion_status,rating,time_spent_hours
EMP02603,CRS0048,2026-03-24,Completed,4.4,20.3
EMP02603,CRS0103,2024-09-15,Completed,2.4,23.8
EMP02603,CRS0080,2024-02-01,Completed,4.6,33.5
EMP02603,CRS0043,2024-03-23,Completed,2.6,6.2
EMP02604,CRS0004,2025-07-27,Completed,3.5,3.1
EMP02604,CRS0078,2025-08-04,Completed,2.4,27.6
EMP02604,CRS0068,2026-11-25,Completed,2.2,20.8
EMP02604,CRS0098,2025-01-13,In Progress,,29.1
EMP02604,CRS0126,2025-12-04,Completed,3.3,38.3
EMP02604,CRS0089,2025-07-24,Dropped,,19.3
EMP02605,CRS0097,2026-04-19,Completed,3.9,34.5
EMP02605,CRS0054,2025-05-04,Completed,3.4,30.1
EMP02605,CRS0021,2024-05-15,Completed,4.1,31.2
EMP02605,CRS0029,2025-04-17,Completed,2.8,33.3
EMP02605,CRS0008,2026-01-26,Completed,3.3,33.2
EMP02605,CRS0140,2025-02-22,In Progress,,2.5
EMP02606,CRS0107,2025-02-17,Completed,4.9,4.1
EMP02606,CRS0082,2025-10-23,Completed,4.3,11.9
EMP02606,CRS0030,2025-11-20,Completed,3.4,6.3
EMP02607,CRS0062,2026-05-21,Completed,2.2,8.3
EMP02607,CRS0092,2024-03-16,In Progress,,19.3
EMP02607,CRS0086,2026-11-19,In Progress,,24.9
EMP02608,CRS0029,2026-10-19,Completed,2.5,25.6
EMP02608,CRS0079,2024-02-21,Completed,2.8,23.2
EMP02608,CRS0117,2026-09-10,In Progress,,39.9
EMP02609,CRS0031,2026-04-17,Dropped,,13.9
EMP02609,CRS0114,2026-09-26,Completed,4.3,19.0
EMP02609,CRS0090,2026-09-21,In Progress,,36.3
EMP02609,CRS0046,2024-09-18,In Progress,,7.2
EMP02609,CRS0107,2024-08-04,Completed,3.2,36.0
EMP02610,CRS0084,2024-09-28,Completed,3.0,30.7
EMP02610,CRS0007,2025-04-08,Completed,3.9,24.5
EMP02610,CRS0129,2026-03-20,Completed,4.8,26.4
EMP02610,CRS0022,2025-12-07,Completed,2.2,16.7
EMP02610,CRS0080,2024-12-17,Completed,4.1,31.2
EMP02610,CRS0109,2026-11-13,Completed,4.1,9.4
EMP02611,CRS0012,2025-11-11,Completed,4.7,17.4
EMP02611,CRS0053,2026-05-23,In Progress,,14.9
EMP02611,CRS0010,2026-02-10,In Progress,,9.6
EMP02611,CRS0100,2025-04-25,Completed,2.0,17.4
EMP02612,CRS0034,2024-03-07,Completed,3.3,30.9
EMP02612,CRS0094,2026-11-19,In Progress,,29.0
EMP02612,CRS0140,2025-12-27,Completed,4.9,37.9
EMP02613,CRS0091,2026-05-06,Dropped,,36.9
EMP02613,CRS0043,2026-03-26,Completed,3.1,21.2
EMP02613,CRS0040,2024-04-01,Completed,4.3,15.3
EMP02613,CRS0034,2024-03-27,Completed,4.0,27.6
EMP02613,CRS0065,2024-12-10,Completed,4.4,8.3
EMP02613,CRS0100,2026-01-18,Completed,2.5,7.7
EMP02614,CRS0074,2025-06-25,In Progress,,31.4
EMP02614,CRS0102,2025-11-28,Completed,3.2,35.4
EMP02615,CRS0073,2024-06-16,Completed,4.0,19.5
EMP02615,CRS0012,2024-03-28,Completed,2.4,39.8
EMP02615,CRS0124,2024-06-14,Completed,5.0,8.3
EMP02615,CRS0030,2025-08-18,Dropped,,8.2
EMP02616,CRS0048,2025-06-11,Completed,2.8,32.5
EMP02616,CRS0018,2024-01-12,Completed,4.3,9.4
EMP02616,CRS0098,2025-02-23,Completed,4.4,9.7
EMP02617,CRS0072,2024-10-03,Completed,4.5,19.9
EMP02617,CRS0011,2024-09-05,Completed,3.3,26.7
EMP02617,CRS0045,2026-03-27,In Progress,,30.2
EMP02617,CRS0009,2024-07-12,Completed,4.4,8.4
EMP02617,CRS0126,2025-03-20,In Progress,,19.5
EMP02617,CRS0029,2025-08-08,Completed,4.2,8.8
EMP02618,CRS0011,2026-06-25,Completed,4.5,22.9
EMP02618,CRS0042,2024-09-24,Completed,4.9,5.1
EMP02618,CRS0045,2024-07-10,Completed,3.9,6.9
EMP02619,CRS0071,2024-05-10,Completed,4.1,9.1
EMP02619,CRS0046,2024-02-16,Completed,4.6,15.2
EMP02619,CRS0005,2024-02-12,In Progress,,18.2
EMP02619,CRS0037,2025-08-21,Completed,4.7,28.4
EMP02619,CRS0114,2024-03-09,Completed,4.9,37.3
EMP02619,CRS0134,2025-02-21,Completed,2.9,13.6
EMP02620,CRS0074,2026-04-03,Completed,3.8,20.6
EMP02620,CRS0078,2024-11-21,Completed,2.7,23.4
EMP02620,CRS0049,2025-10-20,Completed,4.6,29.3
EMP02620,CRS0097,2024-04-06,Completed,5.0,23.9
EMP02621,CRS0086,2026-06-17,Completed,4.3,20.7
EMP02621,CRS0134,2025-07-21,Completed,3.6,30.8
EMP02622,CRS0038,2024-05-24,Completed,3.7,33.7
EMP02622,CRS0051,2024-10-03,Completed,2.1,23.3
EMP02622,CRS0049,2026-03-04,Completed,3.4,20.9
EMP02622,CRS0105,2026-04-07,Completed,3.2,29.5
EMP02623,CRS0009,2025-04-10,Completed,3.4,15.0
EMP02623,CRS0108,2024-03-25,Completed,2.7,17.1
EMP02623,CRS0099,2025-12-11,Completed,2.2,11.2
EMP02623,CRS0085,2025-01-10,Completed,4.4,37.5
EMP02623,CRS0033,2024-08-03,In Progress,,24.0
EMP02623,CRS0092,2025-10-02,Completed,4.0,31.9
EMP02624,CRS0116,2025-07-27,Completed,3.4,22.8
EMP02624,CRS0010,2026-09-02,In Progress,,39.2
EMP02624,CRS0068,2026-03-11,In Progress,,39.6
EMP02624,CRS0017,2024-06-07,In Progress,,25.3
EMP02624,CRS0133,2025-12-25,Completed,4.6,6.2
EMP02624,CRS0105,2024-05-01,Completed,3.1,33.4
EMP02625,CRS0074,2024-10-10,Dropped,,20.3
EMP02625,CRS0090,2026-04-24,Completed,4.9,14.1
EMP02625,CRS0022,2024-09-20,Dropped,,14.5
EMP02626,CRS0003,2024-05-26,Completed,2.6,27.3
EMP02626,CRS0027,2026-08-12,Completed,4.3,33.3
EMP02626,CRS0009,2026-05-21,Completed,4.6,29.2
EMP02626,CRS0096,2024-06-23,Completed,4.9,8.0
EMP02626,CRS0045,2025-08-16,Completed,2.4,34.6
EMP02627,CRS0032,2026-08-07,Completed,4.9,13.2
EMP02627,CRS0128,2026-08-15,In Progress,,30.4
EMP02627,CRS0058,2026-08-20,Completed,2.9,16.4
EMP02627,CRS0033,2024-01-03,Completed,4.4,10.6
EMP02627,CRS0102,2024-02-09,Completed,4.5,27.6
EMP02627,CRS0095,2024-09-08,Completed,2.2,30.6
EMP02628,CRS0038,2024-08-17,Completed,2.6,31.7
EMP02628,CRS0098,2025-04-21,Completed,2.5,17.4
EMP02628,CRS0016,2025-10-19,Completed,4.7,32.5
EMP02628,CRS0060,2025-12-02,Completed,2.4,18.8
EMP02628,CRS0078,2025-04-18,Completed,4.7,29.8
EMP02629,CRS0063,2024-07-09,Completed,3.5,7.5
EMP02629,CRS0034,2026-01-03,Completed,2.7,38.1
EMP02629,CRS0039,2024-02-21,Completed,3.5,38.7
EMP02629,CRS0024,2024-09-03,Completed,2.2,8.9
EMP02629,CRS0122,2025-07-21,Completed,4.1,34.1
EMP02629,CRS0080,2026-06-20,Completed,4.4,24.9
EMP02630,CRS0102,2024-02-27,In Progress,,14.3
EMP02630,CRS0087,2026-06-19,Completed,4.3,2.3
EMP02630,CRS0067,2024-05-18,Completed,4.5,21.8
EMP02631,CRS0017,2026-01-18,Dropped,,3.3
EMP02631,CRS0132,2024-10-19,In Progress,,35.6
EMP02631,CRS0057,2024-12-16,Completed,4.5,34.8
EMP02631,CRS0047,2026-12-27,Completed,3.8,28.7
EMP02631,CRS0086,2024-08-09,Completed,2.5,35.0
EMP02632,CRS0071,2025-04-11,In Progress,,6.8
EMP02632,CRS0021,2026-02-27,In Progress,,32.1
EMP02632,CRS0135,2025-09-12,In Progress,,32.9
EMP02633,CRS0102,2025-10-21,Completed,3.1,8.4
EMP02633,CRS0131,2025-03-11,Completed,3.4,36.7
EMP02633,CRS0051,2024-01-14,In Progress,,19.1
EMP02634,CRS0096,2024-07-08,Completed,3.8,3.5
EMP02634,CRS0093,2025-10-16,Completed,2.5,15.0
EMP02634,CRS0098,2025-07-05,Completed,3.1,15.0
EMP02635,CRS0128,2024-09-05,Dropped,,21.5
EMP02635,CRS0129,2025-04-23,In Progress,,14.3
EMP02635,CRS0042,2024-05-25,In Progress,,31.2
EMP02636,CRS0010,2026-07-21,Dropped,,29.1
EMP02636,CRS0015,2024-08-02,Completed,3.8,7.9
EMP02636,CRS0043,2026-09-03,Completed,4.0,19.4
EMP02637,CRS0136,2025-07-05,Completed,3.4,28.6
EMP02637,CRS0081,2024-07-11,Dropped,,15.6
EMP02637,CRS0140,2026-12-14,Dropped,,9.3
EMP02637,CRS0043,2025-04-17,Completed,2.2,33.5
EMP02638,CRS0053,2024-04-28,Completed,3.7,3.2
EMP02638,CRS0025,2026-01-12,Dropped,,21.5
EMP02638,CRS0024,2025-03-22,Completed,2.0,9.4
EMP02638,CRS0039,2025-01-09,Dropped,,11.4
EMP02638,CRS0131,2026-01-06,In Progress,,39.4
EMP02638,CRS0027,2025-03-02,In Progress,,19.1
EMP02639,CRS0073,2024-02-16,Completed,4.0,11.4
EMP02639,CRS0077,2025-06-04,Completed,3.7,31.1
EMP02639,CRS0124,2024-11-26,Completed,3.6,28.8
EMP02639,CRS0034,2026-09-25,Dropped,,39.8
EMP02639,CRS0036,2025-10-12,Completed,4.3,11.7
EMP02640,CRS0051,2026-08-24,Completed,4.5,18.4
EMP02640,CRS0135,2026-08-23,Dropped,,29.4
EMP02640,CRS0128,2026-02-03,Completed,3.0,38.1
EMP02640,CRS0123,2024-10-15,Completed,4.2,21.0
EMP02640,CRS0039,2025-10-15,In Progress,,23.8
EMP02640,CRS0097,2026-02-16,In Progress,,5.5
EMP02641,CRS0001,2026-04-25,In Progress,,18.7
EMP02641,CRS0046,2026-06-16,Completed,4.4,6.2
EMP02642,CRS0003,2024-05-22,Completed,4.7,24.4
EMP02642,CRS0076,2025-05-14,Completed,3.5,33.1
EMP02642,CRS0092,2025-06-26,In Progress,,33.5
EMP02643,CRS0038,2024-08-02,Completed,4.4,15.1
EMP02643,CRS0016,2024-05-09,Completed,2.3,21.5
EMP02643,CRS0137,2024-03-22,In Progress,,8.2
EMP02643,CRS0103,2026-02-13,Completed,4.2,39.0
EMP02644,CRS0074,2026-03-10,Completed,3.0,21.9
EMP02644,CRS0079,2026-10-21,Completed,3.6,23.1
EMP02644,CRS0054,2024-11-07,Completed,4.5,21.8
EMP02644,CRS0098,2025-07-06,Completed,4.3,32.8
EMP02644,CRS0023,2024-03-03,In Progress,,18.7
EMP02645,CRS0115,2025-12-19,Completed,4.4,11.1
EMP02645,CRS0015,2024-10-20,Completed,3.4,5.8
EMP02645,CRS0033,2024-01-18,Dropped,,27.1
EMP02645,CRS0085,2026-03-28,Completed,3.7,21.3
EMP02645,CRS0052,2026-02-09,Completed,2.2,28.7
EMP02646,CRS0094,2025-09-24,In Progress,,17.8
EMP02646,CRS0044,2024-10-11,Dropped,,27.1
EMP02646,CRS0092,2025-08-11,Completed,4.2,6.1
EMP02646,CRS0049,2026-02-05,Completed,2.5,15.4
EMP02647,CRS0064,2024-04-04,Completed,4.7,28.0
EMP02647,CRS0098,2026-04-19,Completed,4.4,32.1
EMP02647,CRS0137,2024-11-28,In Progress,,28.8
EMP02647,CRS0089,2026-06-27,Completed,2.2,32.3
EMP02648,CRS0002,2025-12-03,Completed,2.1,21.3
EMP02648,CRS0111,2025-09-07,Completed,2.8,15.9
EMP02648,CRS0064,2026-07-11,Completed,2.6,18.6
EMP02648,CRS0083,2026-02-05,In Progress,,5.3
EMP02649,CRS0136,2026-10-02,Completed,3.2,20.8
EMP02649,CRS0070,2024-05-08,Completed,4.7,19.0
EMP02650,CRS0103,2024-01-06,Completed,3.3,30.2
EMP02650,CRS0032,2026-12-13,Completed,4.4,36.8
EMP02650,CRS0104,2024-11-10,In Progress,,37.4
EMP02651,CRS0099,2025-12-14,In Progress,,26.0
EMP02651,CRS0054,2025-05-20,Dropped,,4.5
EMP02652,CRS0059,2026-08-21,Completed,3.6,38.9
EMP02652,CRS0135,2026-03-11,Completed,2.9,10.8
EMP02652,CRS0114,2026-01-01,Completed,4.0,16.5
EMP02652,CRS0104,2024-03-10,Completed,2.7,19.9
EMP02653,CRS0079,2024-06-01,Completed,4.2,29.8
EMP02653,CRS0019,2025-04-23,Completed,3.6,14.2
EMP02654,CRS0084,2026-12-22,In Progress,,18.4
EMP02654,CRS0002,2024-08-17,Completed,2.6,22.8
EMP02654,CRS0047,2025-07-16,Completed,3.2,16.7
EMP02655,CRS0077,2026-08-17,Completed,3.2,39.1
EMP02655,CRS0135,2026-11-21,In Progress,,26.5
EMP02656,CRS0051,2025-11-02,Completed,5.0,20.6
EMP02656,CRS0130,2024-05-14,Completed,2.4,24.4
EMP02656,CRS0017,2026-07-25,Completed,2.1,15.9
EMP02656,CRS0040,2024-02-16,Completed,3.3,13.5
EMP02656,CRS0069,2026-01-04,Completed,3.8,36.9
EMP02657,CRS0007,2024-04-06,In Progress,,21.3
EMP02657,CRS0048,2026-11-15,Completed,4.4,33.3
EMP02657,CRS0124,2025-12-16,In Progress,,5.3
EMP02658,CRS0050,2024-11-08,Completed,3.2,24.7
EMP02658,CRS0024,2025-12-11,In Progress,,6.6
EMP02659,CRS0089,2024-03-28,Completed,2.7,22.4
EMP02659,CRS0047,2024-08-02,In Progress,,36.5
EMP02659,CRS0132,2024-08-11,In Progress,,38.5
EMP02660,CRS0003,2026-08-19,Completed,3.1,6.9
EMP02660,CRS0069,2024-07-25,Completed,3.1,37.5
EMP02660,CRS0124,2026-01-04,Completed,4.6,17.8
EMP02660,CRS0070,2024-09-04,Completed,4.8,16.7
EMP02660,CRS0017,2025-03-05,In Progress,,19.8
EMP02661,CRS0023,2026-06-05,In Progress,,5.9
EMP02661,CRS0067,2024-07-27,Completed,3.2,9.1
EMP02661,CRS0117,2026-06-10,Completed,3.4,10.3
EMP02662,CRS0122,2025-03-15,Completed,2.4,14.5
EMP02662,CRS0086,2024-09-25,In Progress,,20.4
EMP02662,CRS0091,2026-08-16,Completed,2.9,18.4
EMP02662,CRS0109,2026-05-12,Completed,2.2,23.1
EMP02663,CRS0076,2025-07-10,Completed,4.2,6.4
EMP02663,CRS0133,2025-04-10,In Progress,,14.0
EMP02663,CRS0010,2024-09-13,Completed,4.1,15.7
EMP02663,CRS0058,2026-09-04,Dropped,,6.4
EMP02663,CRS0095,2024-05-08,Dropped,,31.2
EMP02664,CRS0009,2024-07-20,Completed,3.2,4.9
EMP02664,CRS0045,2025-02-22,Completed,2.8,25.7
EMP02665,CRS0127,2025-11-02,In Progress,,28.3
EMP02665,CRS0055,2024-05-08,In Progress,,31.9
EMP02665,CRS0140,2026-05-19,Completed,2.0,15.0
EMP02666,CRS0026,2026-02-21,In Progress,,3.8
EMP02666,CRS0064,2026-08-22,Completed,2.7,20.0
EMP02667,CRS0072,2025-06-09,Completed,4.8,27.2
EMP02667,CRS0018,2024-01-05,Completed,3.0,34.3
EMP02667,CRS0115,2024-11-07,Completed,4.0,6.3
EMP02668,CRS0011,2025-04-06,Completed,2.5,27.6
EMP02668,CRS0116,2024-05-17,Dropped,,13.9
EMP02668,CRS0130,2025-11-11,Completed,3.1,11.1
EMP02668,CRS0017,2026-08-21,In Progress,,36.0
EMP02669,CRS0112,2025-11-09,In Progress,,8.5
EMP02669,CRS0063,2024-12-15,Completed,4.8,12.7
EMP02669,CRS0041,2026-12-20,Dropped,,9.9
EMP02669,CRS0061,2025-08-12,In Progress,,39.4
EMP02669,CRS0134,2024-01-05,Completed,4.9,7.3
EMP02669,CRS0110,2026-06-18,Dropped,,20.4
EMP02670,CRS0016,2024-05-16,In Progress,,24.5
EMP02670,CRS0113,2026-01-23,In Progress,,17.5
EMP02671,CRS0124,2025-01-03,Completed,4.4,30.7
EMP02671,CRS0010,2024-04-26,Completed,4.2,26.1
EMP02671,CRS0048,2024-02-18,Completed,3.3,25.1
EMP02671,CRS0018,2025-05-07,Completed,3.0,28.4
EMP02671,CRS0068,2026-04-13,Completed,2.2,18.3
EMP02672,CRS0109,2025-10-20,In Progress,,30.0
EMP02672,CRS0005,2026-07-08,In Progress,,32.2
EMP02672,CRS0101,2025-04-21,In Progress,,22.3
EMP02672,CRS0110,2025-04-03,Completed,4.5,2.7
EMP02672,CRS0134,2024-05-02,Completed,4.5,18.9
EMP02673,CRS0037,2025-07-23,In Progress,,27.0
EMP02673,CRS0043,2025-05-02,Completed,4.3,33.2
EMP02673,CRS0065,2024-08-17,Dropped,,12.0
EMP02673,CRS0013,2024-09-01,Completed,4.3,18.2
EMP02674,CRS0053,2025-09-23,Completed,4.6,30.8
EMP02674,CRS0051,2025-08-22,Completed,2.1,19.2
EMP02675,CRS0139,2024-10-16,In Progress,,26.2
EMP02675,CRS0062,2025-05-17,Completed,4.9,7.8
EMP02675,CRS0029,2026-09-17,In Progress,,26.7
EMP02675,CRS0053,2025-02-28,In Progress,,28.5
EMP02676,CRS0053,2025-11-22,Completed,2.7,4.2
EMP02676,CRS0092,2025-06-23,Completed,4.5,27.1
EMP02677,CRS0015,2026-09-15,Completed,3.4,27.7
EMP02677,CRS0132,2025-02-25,In Progress,,18.4
EMP02677,CRS0019,2024-06-18,Completed,4.0,15.4
EMP02677,CRS0127,2026-10-11,Dropped,,38.0
EMP02677,CRS0130,2026-07-07,Completed,3.5,4.0
EMP02677,CRS0103,2026-09-24,Completed,2.1,30.5
EMP02678,CRS0063,2024-08-07,In Progress,,15.2
EMP02678,CRS0051,2024-01-07,In Progress,,14.1
EMP02678,CRS0020,2026-06-17,Completed,2.0,5.6
EMP02678,CRS0104,2024-02-20,In Progress,,20.0
EMP02678,CRS0100,2024-09-20,Completed,2.9,12.6
EMP02679,CRS0062,2024-06-21,Completed,2.5,13.3
EMP02679,CRS0072,2025-02-11,Dropped,,28.6
EMP02679,CRS0137,2026-06-10,In Progress,,8.0
EMP02680,CRS0091,2024-02-08,Completed,3.8,32.4
EMP02680,CRS0134,2024-11-21,Completed,3.6,32.6
EMP02680,CRS0113,2026-04-19,Completed,4.8,38.1
EMP02680,CRS0024,2024-12-16,Completed,3.9,31.6
EMP02680,CRS0023,2026-11-01,Dropped,,5.8
EMP02680,CRS0105,2024-08-10,Completed,2.9,21.9
EMP02681,CRS0027,2024-10-02,Completed,2.6,20.0
EMP02681,CRS0136,2026-12-26,Completed,2.1,8.6
EMP02681,CRS0032,2025-02-01,Completed,4.2,25.1
EMP02681,CRS0109,2024-07-08,Completed,2.8,34.5
EMP02681,CRS0080,2025-04-01,Completed,2.8,32.9
EMP02682,CRS0027,2026-02-11,Completed,3.1,34.7
EMP02682,CRS0104,2026-10-14,Completed,3.1,35.8
EMP02683,CRS0065,2024-12-14,Completed,2.5,26.5
EMP02683,CRS0101,2025-02-23,Completed,2.3,2.3
EMP02683,CRS0063,2025-05-04,Completed,3.0,10.5
EMP02683,CRS0020,2024-03-21,Dropped,,6.9
EMP02683,CRS0075,2024-08-21,In Progress,,17.9
EMP02684,CRS0053,2025-11-23,In Progress,,18.5
EMP02684,CRS0069,2025-03-23,Dropped,,27.9
EMP02684,CRS0084,2025-12-15,In Progress,,33.2
EMP02684,CRS0100,2025-07-14,Completed,3.6,3.4
EMP02684,CRS0042,2024-10-25,Dropped,,31.7
EMP02685,CRS0082,2025-07-10,Completed,3.0,35.6
EMP02685,CRS0079,2024-08-08,Completed,2.9,24.4
EMP02685,CRS0091,2025-07-03,Completed,3.6,37.5
EMP02685,CRS0043,2026-05-27,Completed,2.2,36.9
EMP02685,CRS0069,2025-01-25,Completed,2.4,35.7
EMP02686,CRS0010,2026-06-17,In Progress,,19.5
EMP02686,CRS0118,2024-09-06,Dropped,,7.8
EMP02686,CRS0029,2025-05-13,Completed,4.3,27.1
EMP02686,CRS0055,2024-09-17,Dropped,,37.5
EMP02686,CRS0023,2026-06-16,In Progress,,9.5
EMP02687,CRS0106,2026-09-22,Completed,3.9,30.5
EMP02687,CRS0010,2026-07-19,In Progress,,26.8
EMP02687,CRS0023,2025-07-09,Completed,3.0,2.2
EMP02687,CRS0089,2025-03-02,Completed,2.6,3.9
EMP02687,CRS0134,2024-03-18,Dropped,,27.2
EMP02687,CRS0003,2026-04-19,Dropped,,28.5
EMP02688,CRS0012,2026-04-01,Completed,3.3,36.8
EMP02688,CRS0137,2024-01-23,Completed,5.0,28.9
EMP02688,CRS0131,2026-05-20,Completed,4.6,10.2
EMP02688,CRS0086,2024-01-12,Dropped,,21.5
EMP02688,CRS0058,2025-02-17,In Progress,,13.4
EMP02688,CRS0123,2026-06-12,Completed,3.9,25.2
EMP02689,CRS0126,2025-11-25,Completed,2.8,24.1
EMP02689,CRS0121,2026-02-18,In Progress,,39.4
EMP02690,CRS0075,2024-03-14,In Progress,,10.1
EMP02690,CRS0136,2026-08-19,In Progress,,7.9
EMP02691,CRS0083,2025-12-15,Completed,4.2,36.7
EMP02691,CRS0115,2026-09-04,Completed,3.7,3.8
EMP02692,CRS0011,2024-04-04,Completed,4.6,5.8
EMP02692,CRS0096,2024-02-24,Completed,3.8,39.8
EMP02692,CRS0113,2024-04-18,In Progress,,9.8
EMP02693,CRS0103,2024-03-20,Completed,4.9,26.0
EMP02693,CRS0093,2026-03-17,Completed,4.8,8.1
EMP02694,CRS0003,2024-05-15,Completed,3.6,39.6
EMP02694,CRS0109,2026-11-25,In Progress,,25.1
EMP02694,CRS0076,2025-02-18,Completed,3.8,9.7
EMP02694,CRS0085,2026-06-07,Completed,4.7,8.8
EMP02695,CRS0036,2024-02-23,Dropped,,15.2
EMP02695,CRS0052,2026-09-15,Completed,4.4,36.7
EMP02695,CRS0027,2025-05-25,Completed,3.8,3.6
EMP02696,CRS0125,2025-11-21,Completed,2.8,14.0
EMP02696,CRS0068,2026-03-08,Completed,2.2,37.8
EMP02696,CRS0016,2025-01-17,Completed,4.6,6.2
EMP02696,CRS0003,2025-11-21,Dropped,,31.2
EMP02696,CRS0098,2024-11-04,In Progress,,17.9
EMP02697,CRS0021,2025-08-17,Completed,4.5,31.3
EMP02697,CRS0105,2026-08-10,Completed,4.8,12.7
EMP02697,CRS0056,2025-09-21,Completed,3.0,23.3
EMP02697,CRS0092,2024-07-26,Completed,3.5,20.2
EMP02698,CRS0078,2024-02-19,Completed,3.7,10.9
EMP02698,CRS0069,2025-04-02,Completed,3.0,19.0
EMP02698,CRS0128,2025-04-15,Dropped,,29.1
EMP02699,CRS0128,2026-08-28,Dropped,,38.5
EMP02699,CRS0070,2024-10-14,Completed,2.2,39.4
EMP02700,CRS0039,2025-11-20,Dropped,,27.1
EMP02700,CRS0106,2024-08-22,In Progress,,39.7
EMP02700,CRS0022,2026-01-25,Completed,2.8,14.7
EMP02700,CRS0033,2024-05-28,Completed,3.3,28.0
EMP02700,CRS0135,2024-11-27,Completed,2.9,14.3
EMP02700,CRS0044,2025-10-12,Completed,4.2,5.7
EMP02701,CRS0064,2025-08-18,In Progress,,17.3
EMP02701,CRS0019,2026-05-07,Completed,4.6,23.7
EMP02701,CRS0096,2024-12-25,Completed,4.3,16.4
EMP02701,CRS0124,2026-12-26,In Progress,,2.8
EMP02701,CRS0114,2025-09-25,Dropped,,20.5
EMP02701,CRS0082,2024-01-17,Completed,4.2,29.0
EMP02702,CRS0031,2025-08-04,Dropped,,2.5
EMP02702,CRS0060,2026-06-24,Completed,4.1,10.6
EMP02702,CRS0086,2025-03-08,Dropped,,16.7
EMP02702,CRS0028,2025-02-08,Completed,2.5,5.3
EMP02703,CRS0011,2026-12-14,Completed,4.0,5.9
EMP02703,CRS0022,2025-02-17,Completed,2.4,39.3
EMP02703,CRS0119,2024-11-23,Completed,3.0,21.9
EMP02703,CRS0071,2025-04-20,Completed,3.7,28.3
EMP02704,CRS0098,2026-03-12,Dropped,,26.5
EMP02704,CRS0081,2025-01-09,Completed,3.4,13.2
EMP02704,CRS0027,2024-11-15,In Progress,,14.5
EMP02704,CRS0116,2025-11-22,Completed,4.6,26.2
EMP02704,CRS0054,2026-08-06,Completed,4.4,30.9
EMP02705,CRS0060,2026-03-19,Completed,2.1,35.3
EMP02705,CRS0001,2026-04-06,Completed,4.4,13.9
EMP02705,CRS0101,2026-08-18,In Progress,,34.2
EMP02705,CRS0002,2024-12-05,Dropped,,37.1
EMP02705,CRS0138,2025-05-26,Completed,2.4,26.1
EMP02705,CRS0021,2025-02-24,Completed,4.4,31.8
EMP02706,CRS0029,2025-02-07,Completed,4.3,3.1
EMP02706,CRS0098,2026-06-09,Completed,4.5,28.2
EMP02706,CRS0069,2026-10-16,In Progress,,6.9
EMP02706,CRS0087,2024-10-14,Completed,4.2,20.4
EMP02706,CRS0080,2025-02-27,Completed,4.7,30.9
EMP02707,CRS0101,2024-07-14,In Progress,,24.5
EMP02707,CRS0012,2026-03-23,In Progress,,28.9
EMP02707,CRS0050,2025-02-13,In Progress,,36.9
EMP02708,CRS0104,2026-12-01,Dropped,,28.0
EMP02708,CRS0122,2024-02-15,Completed,2.2,38.3
EMP02708,CRS0051,2024-07-20,In Progress,,14.5
EMP02708,CRS0131,2026-04-24,Dropped,,9.8
EMP02709,CRS0017,2025-08-16,In Progress,,29.7
EMP02709,CRS0038,2025-10-28,In Progress,,9.4
EMP02709,CRS0079,2024-11-17,Completed,5.0,2.8
EMP02710,CRS0054,2026-02-07,Completed,4.1,16.4
EMP02710,CRS0132,2024-03-10,In Progress,,8.3
EMP02710,CRS0072,2024-10-19,Completed,2.8,37.3
EMP02710,CRS0096,2024-05-09,Completed,2.5,10.1
EMP02711,CRS0134,2025-11-24,Completed,3.0,21.2
EMP02711,CRS0003,2024-05-02,Completed,3.4,31.7
EMP02711,CRS0089,2025-07-12,In Progress,,34.4
EMP02712,CRS0074,2024-09-06,In Progress,,26.9
EMP02712,CRS0112,2024-07-14,In Progress,,8.8
EMP02713,CRS0010,2025-07-15,Completed,3.5,33.3
EMP02713,CRS0097,2026-01-07,Completed,4.9,8.4
EMP02713,CRS0101,2025-05-13,Completed,4.1,4.3
EMP02713,CRS0052,2025-01-02,Completed,3.6,16.1
EMP02713,CRS0022,2025-03-14,Completed,4.6,20.1
EMP02713,CRS0092,2026-08-14,Completed,3.3,38.1
EMP02714,CRS0097,2026-12-18,Completed,3.7,34.9
EMP02714,CRS0038,2024-09-03,In Progress,,38.3
EMP02715,CRS0130,2025-11-18,In Progress,,20.5
EMP02715,CRS0116,2025-09-18,Completed,2.3,15.3
EMP02716,CRS0006,2025-11-04,Completed,4.6,37.0
EMP02716,CRS0041,2025-04-03,In Progress,,27.0
EMP02716,CRS0044,2024-07-01,In Progress,,18.9
EMP02716,CRS0109,2025-09-09,Completed,3.6,15.7
EMP02716,CRS0059,2025-01-24,Dropped,,31.3
EMP02717,CRS0124,2025-09-01,In Progress,,35.0
EMP02717,CRS0016,2025-06-12,Completed,4.5,14.1
EMP02717,CRS0018,2025-07-09,Completed,2.5,28.4
EMP02717,CRS0067,2025-08-01,In Progress,,14.5
EMP02717,CRS0094,2024-10-02,In Progress,,24.6
EMP02717,CRS0003,2026-09-25,In Progress,,19.4
EMP02718,CRS0089,2026-09-23,Dropped,,39.1
EMP02718,CRS0020,2026-01-26,Completed,3.6,3.2
EMP02718,CRS0119,2026-11-19,Completed,3.0,31.7
EMP02718,CRS0069,2024-11-06,Completed,2.8,14.6
EMP02719,CRS0127,2025-07-28,Completed,2.3,5.3
EMP02719,CRS0134,2025-06-19,In Progress,,30.7
